Name,Team,PA,AB,H,HR,R,BB,HBP,OBP,SLG
Adam Retzbach,,1,0.9015,0.1627,0.0189,0.0859,0.072,0.015,0.250778,0.287521
Eric Yang,,1,0.8996,0.1691,0.0142,0.0833,0.075,0.014,0.259163,0.274566
Mason Lytle,,1,0.9345,0.1918,0.0182,0.0875,0.044,0.01,0.246862,0.300482
Anthony Sherwin,,1,0.9035,0.1695,0.0161,0.0851,0.075,0.01,0.255599,0.281793
Troy Schreffler Jr.,,1,0.9255,0.178,0.0229,0.0884,0.052,0.011,0.242041,0.303836
Anthony Mulrine,,1,0.9025,0.1691,0.0141,0.0849,0.072,0.014,0.256202,0.277562
Brett Roberts,,1,0.9375,0.189,0.0215,0.0867,0.042,0.009,0.241036,0.307093
Kay-Lan Nicasia,,1,0.9005,0.1551,0.0245,0.0902,0.078,0.01,0.24415,0.294614
Herard Gonzalez,,1,0.9115,0.1793,0.0127,0.0838,0.068,0.009,0.257407,0.277674
Milkar Perez,,1,0.9095,0.1776,0.013,0.0832,0.07,0.009,0.257708,0.278065
Jose Torres,,1,0.9255,0.1772,0.0224,0.088,0.053,0.01,0.241237,0.303512
Eddie Park,,1,0.9135,0.1838,0.0121,0.0827,0.066,0.009,0.259918,0.274001
Matt Whatley,,1,0.9125,0.1724,0.0185,0.0862,0.064,0.012,0.249473,0.288219
Max McDowell,,1,0.9025,0.1661,0.0172,0.0852,0.068,0.018,0.253189,0.279778
Karell Paz,,1,0.9255,0.1791,0.021,0.0869,0.05,0.013,0.243146,0.298974
Carlos Linarez,,1,0.9255,0.1797,0.0191,0.0854,0.054,0.009,0.243748,0.298001
Tyler Reichenborn,,1,0.9075,0.1685,0.0192,0.086,0.07,0.011,0.250577,0.283416
Bryce Arnold,,1,0.9135,0.1714,0.02,0.086,0.061,0.014,0.247464,0.288998
Nick Dalesandro,,1,0.9175,0.1844,0.0102,0.083,0.061,0.01,0.256503,0.277493
Cole Turney,,1,0.9215,0.1748,0.0218,0.0864,0.056,0.011,0.242844,0.298535
Walking Cabrera,,1,0.9265,0.1793,0.0212,0.0864,0.052,0.01,0.242342,0.298975
Mikey Kane,,1,0.9155,0.1775,0.0178,0.0843,0.061,0.012,0.251582,0.282796
Angel Zarate,,1,0.9135,0.1773,0.0154,0.0846,0.063,0.012,0.25339,0.280022
Grant Koch,,1,0.9165,0.1726,0.019,0.0858,0.063,0.009,0.245656,0.29198
Carlos Luis,,1,0.9315,0.188,0.0169,0.0843,0.047,0.01,0.246058,0.294793
Joo-Hyung Kim,,1,0.9195,0.1757,0.0169,0.085,0.056,0.013,0.245757,0.291898
Roismar Quintana,,1,0.9305,0.1883,0.0162,0.0833,0.048,0.01,0.247364,0.291779
Jose Mena,,1,0.9355,0.1892,0.0162,0.0844,0.043,0.01,0.243246,0.298984
Robby Martin Jr.,,1,0.9335,0.1861,0.0196,0.0858,0.046,0.009,0.242141,0.300803
Branden Fryman,,1,0.9365,0.1927,0.0126,0.0834,0.042,0.01,0.245757,0.295462
Beau Brewer,,1,0.9145,0.1872,0.0073,0.0807,0.064,0.01,0.262328,0.265938
Jose Sanabria,,1,0.9225,0.1877,0.0091,0.0816,0.057,0.009,0.254796,0.279133
Nick Roselli,,1,0.9265,0.182,0.016,0.0837,0.052,0.01,0.245054,0.293686
Tommy Sacco Jr.,,1,0.9065,0.171,0.0143,0.0855,0.075,0.007,0.254093,0.278213
Jake Anchia,,1,0.9315,0.1779,0.022,0.0864,0.046,0.011,0.235914,0.306065
Kaden Hollow,,1,0.9065,0.1715,0.0146,0.0831,0.072,0.01,0.254595,0.273469
Spencer Bramwell,,1,0.9235,0.171,0.0234,0.0873,0.056,0.009,0.237019,0.302761
Sammy Infante,,1,0.9255,0.1798,0.0184,0.0854,0.051,0.012,0.243849,0.293031
Cade Fergus,,1,0.9105,0.1563,0.0284,0.0902,0.064,0.014,0.235312,0.300714
Tanner O'Tremba,,1,0.9085,0.1659,0.0195,0.0858,0.062,0.018,0.246962,0.282884
Yordys Valdes,,1,0.9315,0.1859,0.0148,0.0847,0.049,0.008,0.243949,0.294149
Jose Acosta,,1,0.9295,0.1833,0.0177,0.0853,0.048,0.011,0.243346,0.293491
Justin Lavey,,1,0.9255,0.1857,0.0135,0.0829,0.052,0.011,0.249774,0.282874
Stiven Acevedo,,1,0.9345,0.1776,0.0272,0.0888,0.045,0.009,0.2326,0.309684
Jose D. Hernandez,,1,0.9185,0.1712,0.0212,0.0856,0.059,0.011,0.242242,0.290582
Jeffry Parra,,1,0.9175,0.173,0.0189,0.0848,0.058,0.013,0.245054,0.285014
Jose Cordoba,,1,0.9365,0.188,0.0162,0.0849,0.041,0.011,0.241036,0.294928
Cristopher Navarro,,1,0.9205,0.1841,0.0082,0.0808,0.057,0.011,0.253189,0.27409
Brennan Orf,,1,0.8835,0.1506,0.014,0.0832,0.095,0.01,0.256704,0.259083
James Parker,,1,0.9165,0.1679,0.0214,0.0856,0.062,0.01,0.240936,0.28958
Yiddi Cappe,,1,0.9405,0.1941,0.015,0.0845,0.041,0.007,0.243146,0.291972
Dylan Neuse,,1,0.9115,0.1709,0.0167,0.0841,0.067,0.01,0.248971,0.276577
Aneudis Mordán,,1,0.9245,0.1724,0.0232,0.0858,0.055,0.009,0.237421,0.295836
Ghordy Santos,,1,0.9215,0.1749,0.0187,0.0843,0.058,0.009,0.242945,0.287141
Michael Curialle,,1,0.9245,0.1777,0.0172,0.0833,0.049,0.015,0.242744,0.288048
Wooyeoul Shin,,1,0.9145,0.1673,0.0212,0.0856,0.062,0.012,0.242342,0.283434
Lyle Miller-Green,,1,0.9105,0.164,0.0203,0.0842,0.067,0.011,0.243045,0.281823
Brayden Jobert,,1,0.9105,0.1628,0.0216,0.0856,0.064,0.014,0.24184,0.283031
Ty Duvall,,1,0.9015,0.1624,0.0161,0.0837,0.075,0.012,0.250477,0.267998
Luis Valdez,,1,0.9335,0.1916,0.0078,0.0856,0.046,0.009,0.247665,0.280878
Jace Grady,,1,0.9145,0.1703,0.0169,0.0837,0.065,0.009,0.245355,0.278075
Alex Hall,,1,0.9145,0.1659,0.0209,0.0853,0.064,0.01,0.240936,0.285511
Osiris Johnson,,1,0.9325,0.1796,0.0208,0.0855,0.047,0.009,0.236617,0.294048
Hak-Ju Lee,,1,0.9245,0.1794,0.0133,0.0816,0.053,0.011,0.244451,0.281233
Harrison Spohn,,1,0.9125,0.1683,0.0152,0.0827,0.069,0.007,0.245355,0.27726
Micah McDowell,,1,0.9115,0.1669,0.0175,0.0835,0.066,0.011,0.244953,0.276467
Mike Peabody,,1,0.9215,0.1685,0.023,0.0856,0.054,0.013,0.236517,0.290396
Yassel Pino,,1,0.9315,0.1761,0.0234,0.0855,0.047,0.01,0.234107,0.296082
Gabriel Moncada,,1,0.9205,0.1711,0.0192,0.0836,0.059,0.009,0.240133,0.286366
Caberea Weaver,,1,0.9365,0.1795,0.0227,0.0849,0.041,0.011,0.2325,0.298879
Trace Willhoite,,1,0.9095,0.1565,0.0242,0.0861,0.065,0.014,0.236517,0.28785
Enmanuel Terrero,,1,0.9255,0.1727,0.022,0.085,0.054,0.009,0.236718,0.289141
Isaac De León,,1,0.9095,0.169,0.0132,0.0821,0.067,0.012,0.249071,0.26762
Brandon Pimentel,,1,0.9455,0.1903,0.0178,0.0823,0.029,0.014,0.234308,0.29614
Kevin Watson Jr,,1,0.9125,0.172,0.0142,0.0816,0.066,0.01,0.249071,0.267068
Carlos Rojas,,1,0.9225,0.1819,0.0115,0.0799,0.056,0.01,0.248971,0.269919
Osvaldo Tovalin,,1,0.9395,0.1865,0.0171,0.0827,0.035,0.014,0.236517,0.290899
Kevin Villavicencio,,1,0.9445,0.1944,0.011,0.082,0.036,0.008,0.23943,0.288724
Thomas Francisco,,1,0.9305,0.1793,0.0169,0.0828,0.048,0.01,0.238325,0.285116
Carlos Santiago,,1,0.9385,0.1765,0.0248,0.0859,0.04,0.01,0.227478,0.302717
Leandro Emiliani,,1,0.9265,0.1675,0.0243,0.0855,0.051,0.011,0.230491,0.294441
Mac Guscette,,1,0.9175,0.1715,0.0156,0.0815,0.057,0.014,0.243547,0.272807
Shane Muntz,,1,0.9185,0.1645,0.0222,0.0846,0.058,0.012,0.235513,0.284377
Kevin Bruggeman,,1,0.8945,0.1556,0.0141,0.082,0.08,0.014,0.250678,0.25668
Dom Johnson,,1,0.9275,0.175,0.0189,0.0839,0.048,0.013,0.237019,0.284205
Mario Gomez,,1,0.9235,0.1715,0.0191,0.0831,0.053,0.012,0.237521,0.282729
Wade Stauss,,1,0.8945,0.1523,0.0153,0.082,0.079,0.015,0.247364,0.260928
Francisco Hernandez,,1,0.9225,0.1783,0.0119,0.0808,0.056,0.01,0.245355,0.271653
Juan Corniel,,1,0.9325,0.189,0.0077,0.0792,0.047,0.009,0.246058,0.273351
Kadon Morton,,1,0.9165,0.1633,0.0219,0.0845,0.061,0.011,0.236316,0.282379
Sahid Valenzuela,,1,0.9345,0.1916,0.008,0.0784,0.045,0.009,0.246661,0.272766
Elliot Soto,,1,0.9065,0.1693,0.0081,0.0808,0.073,0.009,0.252385,0.258577
Anthony Hall,,1,0.9205,0.1719,0.0165,0.082,0.06,0.008,0.240936,0.276806
Kyle Hess,,1,0.9155,0.1655,0.0174,0.0828,0.061,0.012,0.23953,0.277335
Yhoswar Garcia,,1,0.9345,0.1892,0.0108,0.0871,0.046,0.008,0.24425,0.275441
Cam Gallagher,,1,0.9195,0.1718,0.0128,0.0815,0.058,0.011,0.24184,0.274932
Jordan Viars,,1,0.9275,0.1681,0.0239,0.0843,0.049,0.012,0.230089,0.291968
Gilberto Jimenez,,1,0.9405,0.1863,0.0163,0.0813,0.038,0.01,0.235312,0.287719
Wady Mendez,,1,0.9155,0.1677,0.0163,0.0821,0.063,0.01,0.241739,0.272529
Will Bartlett,,1,0.8935,0.1486,0.0186,0.0835,0.085,0.01,0.244652,0.26122
Kade Kern,,1,0.9245,0.1695,0.0207,0.0838,0.054,0.01,0.234508,0.283396
Jake Steels,,1,0.9225,0.1756,0.0138,0.0802,0.054,0.012,0.242643,0.270678
Jackson Feltner,,1,0.9145,0.155,0.0268,0.0851,0.061,0.013,0.229989,0.286277
Eduarqui Fernandez,,1,0.9195,0.1641,0.021,0.0842,0.06,0.009,0.234107,0.282219
Manuel Beltre,,1,0.9315,0.1825,0.0126,0.0808,0.046,0.011,0.240534,0.275577
Luke Brown,,1,0.9145,0.1626,0.0197,0.0834,0.063,0.011,0.237622,0.27556
Ryan Leitch,,1,0.9345,0.1713,0.0254,0.0846,0.043,0.011,0.226273,0.295452
Jose Caguana,,1,0.9275,0.1648,0.0271,0.0855,0.051,0.01,0.226775,0.293154
Ernny Ordonez,,1,0.9365,0.173,0.024,0.0843,0.041,0.011,0.225972,0.296209
Jared Dupere,,1,0.9295,0.1678,0.0238,0.0842,0.049,0.01,0.227779,0.2922
Diego Mosquera,,1,0.9145,0.1776,0.0052,0.0771,0.061,0.013,0.252687,0.25205
Werner Blakely,,1,0.9065,0.1602,0.0145,0.0819,0.073,0.009,0.243246,0.263651
Albertson Asigen,,1,0.9145,0.1669,0.0166,0.0818,0.062,0.012,0.24194,0.266922
Cole McConnell,,1,0.9155,0.1651,0.018,0.0813,0.061,0.012,0.239128,0.27089
Jake DeLeo,,1,0.9305,0.176,0.0171,0.0818,0.049,0.009,0.235011,0.280602
Jordan Thompson,,1,0.9315,0.1748,0.0186,0.0824,0.046,0.011,0.232801,0.283414
Chase Luttrell,,1,0.9335,0.173,0.0214,0.0835,0.045,0.01,0.228985,0.290627
Jack Reinheimer,,1,0.9315,0.1836,0.0088,0.0788,0.047,0.01,0.241639,0.271068
William Sullivan,,1,0.9245,0.1662,0.0221,0.083,0.051,0.013,0.231194,0.282964
Jaden Rudd,,1,0.9025,0.1584,0.0142,0.081,0.072,0.014,0.245455,0.256177
Cam Fisher,,1,0.9015,0.1385,0.031,0.0878,0.076,0.011,0.226474,0.282973
Luis Pineda,,1,0.9375,0.1767,0.0211,0.0818,0.042,0.009,0.228683,0.288427
Angel Tejada,,1,0.9435,0.1894,0.0129,0.0819,0.034,0.011,0.235412,0.282035
Natanael Yuten,,1,0.9435,0.1824,0.0177,0.0808,0.036,0.009,0.228382,0.290514
Arxy Hernandez,,1,0.9385,0.1818,0.0165,0.0795,0.04,0.01,0.232801,0.282365
Jorge Puerta,,1,0.9115,0.1632,0.0161,0.0811,0.065,0.012,0.241237,0.263193
Lizandro Rodriguez,,1,0.9265,0.1754,0.0137,0.0808,0.052,0.01,0.238425,0.27102
Jean Arnaez,,1,0.9425,0.1913,0.0109,0.0781,0.035,0.011,0.238325,0.274907
Jesus Bugarin,,1,0.9515,0.1902,0.0182,0.0807,0.029,0.008,0.228181,0.290699
Albert Feliz,,1,0.9355,0.1607,0.033,0.0862,0.044,0.009,0.214623,0.305612
Ynmanol Mariñez,,1,0.9275,0.1754,0.0141,0.0797,0.052,0.009,0.237421,0.272237
Colin Summerhill,,1,0.9215,0.165,0.0193,0.0817,0.057,0.01,0.233002,0.27618
Manuel Sequera,,1,0.9435,0.1759,0.0241,0.0837,0.034,0.011,0.221854,0.296767
Joshwan Wright,,1,0.9355,0.1885,0.008,0.0773,0.042,0.011,0.242543,0.266382
Juan Alonso,,1,0.9115,0.1603,0.017,0.0807,0.064,0.013,0.238325,0.265716
Dylan Shockley,,1,0.9115,0.1631,0.0133,0.0789,0.065,0.012,0.241137,0.261108
Jack Herman,,1,0.9275,0.1654,0.0229,0.083,0.05,0.011,0.227378,0.284205
Estiven Machado,,1,0.9185,0.1742,0.0089,0.0782,0.059,0.011,0.245255,0.257158
Jefferson Valladares,,1,0.9315,0.171,0.02,0.0817,0.043,0.014,0.228985,0.282448
Brenny Escanio,,1,0.9135,0.1689,0.0101,0.0787,0.067,0.008,0.244953,0.254735
Ronaldo Flores,,1,0.9385,0.1774,0.0184,0.0811,0.04,0.01,0.228382,0.283644
Joe Stewart,,1,0.9285,0.1775,0.0128,0.0798,0.05,0.01,0.238526,0.26699
Jose De La Cruz,,1,0.9335,0.1675,0.025,0.0827,0.045,0.01,0.223461,0.288698
Jose Sibrian,,1,0.9265,0.1694,0.0172,0.0808,0.049,0.013,0.232399,0.274042
Roque Salinas,,1,0.9425,0.1863,0.0144,0.079,0.035,0.011,0.233303,0.276923
Zach Evans,,1,0.9405,0.1883,0.0107,0.0773,0.041,0.007,0.23732,0.271026
Jommer Hernandez,,1,0.9175,0.1661,0.0154,0.0795,0.059,0.012,0.238124,0.263215
Rayne Doncon,,1,0.9285,0.1669,0.0198,0.0819,0.052,0.008,0.22788,0.280883
Steven Rivas,,1,0.9385,0.1719,0.0227,0.0824,0.039,0.011,0.222858,0.289718
Kevin Sim,,1,0.9345,0.1732,0.0195,0.0812,0.043,0.011,0.228181,0.281113
Johan Macias,,1,0.9405,0.1883,0.0096,0.0777,0.037,0.011,0.23732,0.270282
Kellum Clark,,1,0.8995,0.1554,0.0139,0.0793,0.077,0.012,0.245455,0.249583
Jake Vogel,,1,0.9145,0.1652,0.0129,0.0802,0.062,0.012,0.240233,0.259814
Carter Young,,1,0.9135,0.1661,0.0096,0.0773,0.067,0.008,0.242141,0.256048
Zac Fascia,,1,0.9235,0.1673,0.0172,0.0803,0.053,0.012,0.233303,0.270384
Channy Ortiz,,1,0.9245,0.1774,0.009,0.0775,0.054,0.01,0.242443,0.258085
Rafael Morel,,1,0.9125,0.1597,0.0173,0.0808,0.065,0.011,0.236718,0.261699
Peyton Powell,,1,0.9135,0.1645,0.0137,0.0782,0.066,0.009,0.240534,0.256267
Chad Castillo,,1,0.9355,0.1673,0.0248,0.0829,0.04,0.013,0.221251,0.28744
Jayce Easley,,1,0.8905,0.1559,0.0062,0.0778,0.086,0.012,0.254996,0.228299
Bryce Madron,,1,0.8945,0.1495,0.0137,0.0792,0.083,0.011,0.244552,0.242817
Danyer Cueva,,1,0.9455,0.1893,0.0104,0.0768,0.034,0.009,0.233303,0.272554
Cody Wilson,,1,0.9155,0.1601,0.0148,0.0803,0.06,0.013,0.234107,0.263244
Wilman Diaz,,1,0.9335,0.175,0.0146,0.0794,0.046,0.009,0.230993,0.27263
Ryan Wilson,,1,0.9045,0.1584,0.0119,0.0781,0.068,0.016,0.243447,0.244997
Harry Owen,,1,0.9285,0.1705,0.016,0.0791,0.048,0.012,0.231495,0.268282
Alex Ungar,,1,0.9295,0.1637,0.023,0.0825,0.047,0.012,0.223662,0.278967
Lexer Saduy,,1,0.9215,0.1656,0.0159,0.0794,0.054,0.013,0.233604,0.262398
Kendry Chirinos,,1,0.9215,0.1656,0.0148,0.0778,0.056,0.011,0.233604,0.264243
Mike Salvatore,,1,0.9155,0.1649,0.0123,0.0784,0.063,0.01,0.238927,0.253523
Yeuni Munoz,,1,0.9305,0.1631,0.0229,0.0815,0.047,0.011,0.222055,0.280172
Luis Sanchez,,1,0.9175,0.1754,0.0049,0.075,0.06,0.011,0.247464,0.24109
Anthony Servideo,,1,0.9025,0.1539,0.0096,0.078,0.079,0.007,0.240936,0.245983
Jackson Loftin,,1,0.9185,0.1636,0.0137,0.0803,0.056,0.014,0.234609,0.258247
Justin Bench,,1,0.9345,0.1809,0.0096,0.0762,0.04,0.014,0.235914,0.26046
Ariel Almonte,,1,0.9305,0.1598,0.0244,0.0816,0.051,0.007,0.218741,0.283718
Garrett Frechette,,1,0.9425,0.1786,0.0164,0.0784,0.034,0.012,0.22557,0.276286
EJ Andrews Jr.,,1,0.9175,0.1536,0.0214,0.0821,0.061,0.01,0.22557,0.271281
Tim Borden II,,1,0.9285,0.1682,0.0164,0.0783,0.043,0.017,0.229186,0.266559
Cristopher Barete,,1,0.9345,0.1761,0.014,0.0784,0.045,0.009,0.231094,0.267095
Ismael Mena,,1,0.9305,0.1695,0.0173,0.0795,0.048,0.01,0.228482,0.268243
AJ Salgado,,1,0.9295,0.1674,0.019,0.0805,0.048,0.011,0.227378,0.273158
Ricardo Rosario,,1,0.9285,0.1682,0.017,0.0797,0.049,0.011,0.229185,0.266128
Ben Metzinger,,1,0.9055,0.1511,0.0167,0.0788,0.073,0.01,0.235111,0.251353
Jhoneiker Betancourt,,1,0.9265,0.1602,0.0223,0.0813,0.049,0.013,0.22316,0.273179
Jeremy Celedonio,,1,0.9135,0.1442,0.0282,0.0833,0.063,0.012,0.220147,0.273892
Will McGillis,,1,0.9275,0.1659,0.0167,0.079,0.05,0.011,0.22788,0.266954
Brock Vradenburg,,1,0.9065,0.1513,0.0159,0.0799,0.076,0.006,0.234308,0.253944
Elio Campos,,1,0.9315,0.1818,0.008,0.0757,0.047,0.01,0.239831,0.250778
Daury Arias,,1,0.9205,0.1601,0.0179,0.0796,0.058,0.01,0.229085,0.261923
Cameron Nickens,,1,0.9185,0.1609,0.0157,0.078,0.059,0.011,0.231897,0.257267
David Smith,,1,0.8995,0.1513,0.013,0.0787,0.077,0.012,0.241338,0.239578
Gavin Dugas,,1,0.9135,0.157,0.015,0.0778,0.055,0.02,0.233002,0.25353
Braylin Morel,,1,0.9475,0.1762,0.0199,0.0793,0.032,0.009,0.218138,0.284011
Jaxx Groshans,,1,0.9135,0.1531,0.0184,0.0798,0.064,0.011,0.229085,0.259442
Rafael Cruz,,1,0.9405,0.1681,0.0225,0.0806,0.037,0.011,0.217033,0.282935
Wilber Sanchez,,1,0.9215,0.1661,0.0124,0.0781,0.057,0.01,0.234107,0.254151
Cristian Gonzalez,,1,0.9435,0.1805,0.0138,0.0766,0.036,0.009,0.226474,0.27027
Luis Reyes,,1,0.9375,0.1723,0.0179,0.0786,0.041,0.01,0.224264,0.271573
Cristian Feliz,,1,0.9315,0.1532,0.0305,0.0833,0.044,0.013,0.211108,0.287923
Christopher Espinola,,1,0.9175,0.1601,0.0152,0.0784,0.06,0.011,0.232098,0.255041
Jesus Ordonez,,1,0.9285,0.1691,0.0144,0.0784,0.048,0.012,0.230089,0.263328
Ruben Santana,,1,0.9205,0.1615,0.0161,0.0789,0.058,0.01,0.230491,0.260945
Myles Smith,,1,0.9095,0.1535,0.0158,0.0792,0.067,0.012,0.233504,0.250357
Luis Torres,,1,0.9335,0.1647,0.0212,0.0799,0.044,0.011,0.220649,0.274879
Blaze O'Saben,,1,0.9325,0.1702,0.0162,0.079,0.043,0.013,0.227177,0.264879
Randy Bednar,,1,0.9345,0.1642,0.0213,0.0802,0.042,0.012,0.219142,0.276512
Angel Diaz,,1,0.9245,0.1616,0.018,0.0784,0.052,0.012,0.226574,0.263061
Reidy Mercado,,1,0.9315,0.1707,0.0146,0.0783,0.047,0.01,0.228683,0.261943
Darlyn Montero,,1,0.9415,0.1731,0.0184,0.0784,0.036,0.011,0.221051,0.274774
Jose De Jesus,,1,0.9335,0.1733,0.0141,0.0775,0.045,0.01,0.229286,0.261168
Carlos Amaya,,1,0.9345,0.1712,0.0149,0.0777,0.044,0.01,0.226173,0.265811
Mahki Backstrom,,1,0.9185,0.1503,0.023,0.0811,0.059,0.011,0.221251,0.268263
Jose Rodriguez,,1,0.9325,0.1544,0.0281,0.0825,0.047,0.009,0.211309,0.285362
JoJo Blackmon,,1,0.9225,0.1541,0.0225,0.081,0.056,0.01,0.221051,0.26981
Demetrio Nadal,,1,0.9145,0.1629,0.0103,0.0767,0.061,0.013,0.237923,0.2421
Juan Santander,,1,0.9285,0.1638,0.0191,0.0792,0.051,0.009,0.224766,0.265697
Jair Casanova,,1,0.9235,0.1581,0.0201,0.0793,0.054,0.011,0.224063,0.263563
Erick Alvarez,,1,0.9325,0.1721,0.0126,0.0762,0.047,0.009,0.229085,0.25941
Kalae Harrison,,1,0.9305,0.1704,0.0129,0.0772,0.048,0.01,0.229386,0.257926
David Beckles,,1,0.9215,0.1603,0.0166,0.0769,0.057,0.01,0.228282,0.256755
Yhoangel Aponte,,1,0.9335,0.1625,0.0213,0.08,0.044,0.011,0.218439,0.275094
Cole Roberts,,1,0.9235,0.1716,0.0077,0.0749,0.056,0.009,0.237622,0.244396
Alvaro Aguero,,1,0.9405,0.1692,0.0204,0.0793,0.037,0.011,0.218138,0.275492
Andrew Miller,,1,0.9245,0.1574,0.0202,0.0791,0.054,0.01,0.222356,0.265549
Keduar Trujillo,,1,0.9165,0.1536,0.0186,0.079,0.062,0.01,0.226574,0.257392
Roger Lasso,,1,0.9215,0.1632,0.0131,0.0761,0.055,0.012,0.231194,0.25198
Devin Hurdle,,1,0.9335,0.1767,0.0087,0.0747,0.043,0.012,0.232701,0.25324
Brennon McNair,,1,0.9275,0.1542,0.0234,0.081,0.051,0.01,0.216129,0.274394
Alberto Mendez,,1,0.9265,0.1685,0.012,0.0758,0.051,0.011,0.231495,0.252455
Jeffry Rosa,,1,0.9305,0.1542,0.0265,0.0813,0.044,0.014,0.213116,0.278238
Ben McCabe,,1,0.9195,0.1575,0.0132,0.0766,0.05,0.019,0.227478,0.255247
Justin Miknis,,1,0.9105,0.1522,0.0161,0.0778,0.068,0.01,0.231194,0.248874
Peyton Carr,,1,0.9295,0.1651,0.0164,0.0771,0.047,0.012,0.225068,0.260678
Eddy Rodriguez,,1,0.9205,0.1533,0.0204,0.0793,0.058,0.01,0.222256,0.262032
Charles Mack,,1,0.9275,0.1579,0.0202,0.0794,0.05,0.011,0.219845,0.267278
Enzo Paulino,,1,0.9375,0.1689,0.0176,0.0778,0.04,0.011,0.22085,0.268373
Ross Friedrick,,1,0.9365,0.1656,0.0207,0.0786,0.041,0.011,0.21854,0.270582
Keoni Cavaco,,1,0.9385,0.1661,0.0196,0.0782,0.04,0.01,0.217033,0.273415
Juan Jerez,,1,0.9275,0.1599,0.0188,0.0788,0.051,0.01,0.221854,0.263612
Yohander Martinez,,1,0.9115,0.1597,0.0098,0.0747,0.063,0.014,0.237722,0.235765
Dakota Kotowski,,1,0.9355,0.1577,0.0263,0.0809,0.041,0.012,0.21161,0.279209
Daneurys De La Cruz,,1,0.9185,0.157,0.0158,0.0775,0.059,0.011,0.22798,0.253021
Wyatt Crenshaw,,1,0.9245,0.1594,0.0172,0.0776,0.052,0.012,0.224365,0.258194
Reylin Perez,,1,0.9245,0.1622,0.0112,0.0763,0.055,0.009,0.227177,0.254732
Ryan McCarthy,,1,0.9225,0.1599,0.0149,0.077,0.054,0.012,0.226876,0.253659
Angelo DiSpigna,,1,0.9205,0.1535,0.0196,0.0786,0.057,0.011,0.222457,0.259316
Yoander Rivero,,1,0.9125,0.1586,0.0095,0.0751,0.066,0.01,0.235613,0.24
Robert Lopez,,1,0.9195,0.1592,0.0146,0.0765,0.06,0.009,0.229185,0.250897
Benjamin Blackwell,,1,0.9285,0.1717,0.0086,0.0748,0.05,0.01,0.232701,0.246742
Jose Colmenares,,1,0.9135,0.1563,0.0133,0.0761,0.062,0.013,0.232299,0.242365
Colton Bender,,1,0.9115,0.1531,0.0136,0.0765,0.067,0.01,0.231094,0.243664
Estanlin Cassiani,,1,0.9395,0.1783,0.0112,0.0747,0.038,0.011,0.228282,0.254923
Chandler Seagle,,1,0.9335,0.1656,0.0131,0.076,0.044,0.011,0.221553,0.262989
John McHenry,,1,0.9155,0.1563,0.0131,0.0765,0.06,0.013,0.23029,0.245003
Elis Barreat,,1,0.9365,0.1751,0.0106,0.0749,0.041,0.011,0.228081,0.253924
Marcos De La Rosa,,1,0.9235,0.1528,0.0208,0.0793,0.053,0.012,0.218741,0.262913
Jose Pastrano,,1,0.9055,0.1551,0.0085,0.0746,0.073,0.01,0.239128,0.228603
Jefferson Encarnacion,,1,0.9245,0.1568,0.0186,0.0777,0.054,0.01,0.221754,0.258085
Alexander Benua,,1,0.9285,0.1616,0.0161,0.0768,0.049,0.011,0.222557,0.257728
Sergio Campana,,1,0.9105,0.1499,0.0151,0.0776,0.067,0.011,0.228884,0.243712
Anthony Quirion,,1,0.9235,0.1545,0.0186,0.0779,0.052,0.013,0.220448,0.258257
Geraldi Diaz,,1,0.9145,0.1501,0.0162,0.0774,0.063,0.011,0.225068,0.249426
Douglas Glod,,1,0.9145,0.1467,0.02,0.0776,0.063,0.011,0.221653,0.2538
Angel Galarraga,,1,0.9255,0.1604,0.0149,0.0765,0.052,0.011,0.224365,0.25316
Ed Howard,,1,0.9335,0.1702,0.0094,0.0736,0.047,0.008,0.226173,0.25324
Hunter Haas,,1,0.9205,0.1581,0.0127,0.0758,0.057,0.011,0.227076,0.247583
Jarrod Belbin,,1,0.9315,0.1614,0.0185,0.0775,0.046,0.011,0.219343,0.261084
Miguel Pabon,,1,0.9185,0.1595,0.0111,0.0743,0.06,0.01,0.230491,0.241481
Luis Chevalier,,1,0.9235,0.1626,0.0121,0.0752,0.054,0.011,0.228583,0.245263
Angel Del Rosario,,1,0.9355,0.1734,0.01,0.0775,0.042,0.011,0.227378,0.250347
Kevin Guerrero,,1,0.9335,0.1669,0.0141,0.0754,0.046,0.009,0.222858,0.256026
Felix Tena,,1,0.9415,0.172,0.0143,0.076,0.036,0.011,0.219946,0.261604
Aldrin Lucas,,1,0.9185,0.1527,0.0173,0.0768,0.057,0.013,0.223662,0.249102
Carlos Arroyo,,1,0.9315,0.168,0.0111,0.0747,0.044,0.013,0.225972,0.249919
Jean Perez,,1,0.9515,0.1814,0.0126,0.0752,0.026,0.011,0.219343,0.26453
Dillon Tatum,,1,0.9095,0.1438,0.0175,0.0772,0.067,0.012,0.223762,0.245629
Elian Rayo,,1,0.9325,0.1612,0.0177,0.0762,0.046,0.01,0.218138,0.259946
Justin Williams,,1,0.9325,0.16,0.0171,0.0766,0.046,0.01,0.216933,0.261448
Noah Williams,,1,0.9285,0.1585,0.0179,0.0768,0.049,0.011,0.219444,0.256435
Everett Cooper III,,1,0.9215,0.1645,0.0077,0.0734,0.056,0.011,0.2325,0.23592
