Name,Team,GS,G,IP,HR,SO,BB,HR/9,WHIP,ERA
Ashton Goudeau,,0,1,1,0.175111,0.711,0.4006,1.576,1.5746,5.70753
Johzan Oquendo,,0,1,1,0.129667,0.8767,0.5893,1.167,1.5577,4.75371
Mark McLaughlin,CHW,0,1,1,0.140667,0.7122,0.4851,1.266,1.5458,4.88916
Matt Russell,,0,1,1,0.127111,0.7567,0.5208,1.144,1.5532,4.79844
Alec Barger,,0,1,1,0.142222,0.7992,0.4858,1.28,1.5008,4.8195
Jacob Kostyshock,,0,1,1,0.139,0.8211,0.5056,1.251,1.5203,4.86891
Jimmy Nelson,,0.01,0.953,1,0.140889,0.8768,0.5408,1.268,1.5248,4.87431
Jordan Mikel,,0.0532,0.7502,1,0.147556,0.7441,0.4189,1.328,1.4742,4.90032
Denyi Reyes,,0.0981,0.5391,1,0.162222,0.6397,0.2992,1.46,1.4283,5.04981
Blake Taylor,,0,1,1,0.133444,0.7465,0.4994,1.201,1.5365,4.73625
Lisandro Santos,,0,1,1,0.142778,0.8529,0.5288,1.285,1.5067,4.57137
Collin Kober,,0.0186,0.9126,1,0.159556,0.7797,0.3931,1.436,1.4317,4.89168
Chazz Martinez,KCR,0,1,1,0.127222,0.7902,0.5291,1.145,1.5567,4.79421
Will Bednar,SFG,0,1,1,0.121,0.9659,0.6274,1.089,1.5329,4.56003
Will Childers,MIL,0.0314,0.8524,1,0.149667,0.7571,0.4622,1.347,1.4892,4.79592
Anthony Flores,MIL,0.0365,0.8285,1,0.131556,0.7839,0.5396,1.184,1.537,4.62654
Luke Stofel,DET,0,1,1,0.119667,0.6577,0.4597,1.077,1.521,4.65786
Casey Kelly,ARI,0,1,1,0.134333,0.5574,0.2855,1.209,1.4802,5.02875
Anthony Simonelli,KCR,0,1,1,0.148556,0.824,0.468,1.337,1.5071,5.02128
Cody Scroggins,,0,1,1,0.139556,0.7515,0.4641,1.256,1.5106,4.87206
Charles Hall,,0,1,1,0.133111,0.8115,0.542,1.198,1.5558,4.84254
Carson Jacobs,CHW,0,1,1,0.14,0.9428,0.6391,1.26,1.5701,4.77378
Zack Lee,DET,0.0672,0.6842,1,0.144889,0.6734,0.3565,1.304,1.4162,4.71672
Yordin Chalas,ARI,0,1,1,0.120556,0.7586,0.5179,1.085,1.5817,4.95702
Owen Proksch,TEX,0,1,1,0.123111,0.8249,0.5983,1.108,1.5861,4.65849
Chris Vallimont,MIN,0,1,1,0.151222,0.7871,0.4256,1.361,1.4489,4.81581
Erasmo Ramírez,,0,1,1,0.154,0.6752,0.3254,1.386,1.4282,4.83984
Brandon Neeck,PIT,0.0272,0.8722,1,0.125556,0.8859,0.627,1.13,1.5913,4.72878
Jacob Heatherly,CHW,0,1,1,0.0978889,0.9541,0.8274,0.881,1.7338,4.48857
Grant Black,,0.0479,0.7749,1,0.144556,0.7271,0.4361,1.301,1.4961,4.89501
Ryan Middendorf,,0,1,1,0.130111,0.6892,0.4493,1.171,1.5183,4.83894
Jimmy Burnette,,0,1,1,0.127889,0.8912,0.5819,1.151,1.5442,4.63383
Ivan Armstrong,,0,1,1,0.138556,0.7396,0.4848,1.247,1.5212,4.83111
Michael Arias,NYY,0,1,1,0.138556,0.8833,0.5649,1.247,1.5245,4.63545
J.J. Niekro,,0.0593,0.7213,1,0.143667,0.7498,0.4408,1.293,1.5013,4.88025
Jonah Dipoto,,0.0375,0.8235,1,0.142889,0.7818,0.4637,1.286,1.492,4.86558
Riskiel Tineo,MIA,0,1,1,0.132444,0.735,0.4968,1.192,1.5437,4.87638
Noah Owen,,0,1,1,0.144222,0.7418,0.4487,1.298,1.4987,4.87314
Drew Strotman,,0,1,1,0.133111,0.8213,0.5183,1.198,1.5205,4.77459
Nic Swanson,HOU,0.0753,0.6463,1,0.149778,0.8007,0.4583,1.348,1.462,4.7583
Diego Barrera,ATH,0,1,1,0.144556,0.7464,0.4807,1.301,1.5458,4.96881
Ty Buttrey,,0.0267,0.8747,1,0.141889,0.8462,0.4324,1.277,1.4113,4.47462
Wesley Moore,PHI,0,1,1,0.141,0.8037,0.547,1.269,1.537,4.75587
Austin Marozas,TOR,0.0537,0.7477,1,0.149111,0.7965,0.4596,1.342,1.4965,4.90167
Wilmy Sanchez,NYY,0,1,1,0.128556,0.8927,0.6278,1.157,1.5874,4.65147
Osvaldo Berrios,BOS,0.0805,0.6215,1,0.149,0.7447,0.4371,1.341,1.5106,5.08311
Eury Rosado,,0.0805,0.6215,1,0.152222,0.8112,0.4583,1.37,1.4859,4.94028
Luis Peralta,CHC,0,1,1,0.126667,0.9989,0.6429,1.14,1.5533,4.56273
Edgar Portes,BAL,0,1,1,0.149667,0.8755,0.5008,1.347,1.4896,4.80141
John Stankiewicz,,0,1,1,0.15,0.7415,0.4349,1.35,1.4751,4.82877
Luke Schafer,LAA,0.0975,0.5415,1,0.138111,0.6858,0.4649,1.243,1.5466,4.96413
Jack Sinclair,WSN,0.0219,0.8969,1,0.137,0.7995,0.5262,1.233,1.5235,4.78278
Jimmy Robbins,,0,1,1,0.139556,0.8075,0.5118,1.256,1.5204,4.74984
Nick Morreale,,0,1,1,0.154,0.746,0.4089,1.386,1.4567,4.87773
Hunter Gregory,MIN,0,1,1,0.141111,0.7935,0.4763,1.27,1.4934,4.8123
Silvino Bracho,,0,1,1,0.189889,0.8277,0.4251,1.709,1.4558,5.17419
Angel Perdomo,,0,1,1,0.143,0.9349,0.5731,1.287,1.5397,4.82346
Adam Plutko,,0.0032,0.9852,1,0.179556,0.6882,0.2747,1.616,1.3667,4.89429
Jake Pfennigs,,0,1,1,0.145,0.761,0.4636,1.305,1.505,4.88574
Xavier Moore,,0,1,1,0.140333,0.9024,0.576,1.263,1.5448,4.84578
Joey Danielson,TEX,0.046,0.784,1,0.143444,0.8066,0.5088,1.291,1.5185,4.84857
Mitchell Stumpo,,0,1,1,0.141444,0.8316,0.5258,1.273,1.5293,4.86099
Justin Kelly,,0,1,1,0.139556,0.6958,0.4441,1.256,1.5173,4.88934
Nathan Blasick,COL,0,1,1,0.125889,0.684,0.5994,1.133,1.7531,5.58423
Nick Sinacola,,0.0798,0.6248,1,0.156778,0.7081,0.3785,1.411,1.4489,4.91904
Kolby Kubichek,,0,1,1,0.130111,0.7818,0.5348,1.171,1.5605,4.84938
Hunter Strickland,,0,1,1,0.152556,0.7995,0.4501,1.373,1.468,4.88259
Jack Young,CHW,0,1,1,0.139111,0.6889,0.4751,1.252,1.537,4.86972
Yaya Chentouf,,0,1,1,0.139222,0.7753,0.4617,1.253,1.4919,4.80636
Hunter Dula,,0,1,1,0.146444,0.7707,0.4668,1.318,1.5084,4.91031
Reidis Sena,BOS,0.0254,0.8804,1,0.120889,0.8722,0.6457,1.088,1.6443,4.98357
Jarod Bayless,PIT,0.0396,0.8136,1,0.161556,0.703,0.3307,1.454,1.4006,4.94514
Jason Bilous,,0.0381,0.8211,1,0.134222,0.8408,0.5614,1.208,1.5632,4.88016
Trey Riley,,0,1,1,0.128778,0.827,0.5753,1.159,1.577,4.83741
Blake Rivera,,0,1,1,0.139222,0.8584,0.5522,1.253,1.5476,4.88538
Ray Gaither,,0.0142,0.9332,1,0.139444,0.7691,0.4956,1.255,1.528,4.86846
Mason Green,COL,0.0642,0.6982,1,0.150667,0.7276,0.5222,1.356,1.654,5.535
Yacksel Ríos,,0,1,1,0.148444,0.8849,0.4814,1.336,1.4579,4.72248
Will Cannon,CIN,0,1,1,0.156778,0.7893,0.5425,1.411,1.5838,5.18526
Jhoulys Chacín,,0,1,1,0.147556,0.7642,0.4578,1.328,1.5121,4.97448
Dan Altavilla,KCR,0,1,1,0.129222,0.7728,0.5479,1.163,1.5915,5.03118
Keyshawn Askew,,0,1,1,0.112333,0.8057,0.6154,1.011,1.6125,4.69107
Tommy McCollum,TBR,0,1,1,0.143778,0.7916,0.4922,1.294,1.5089,4.87854
Austin Hansen,,0.0891,0.5811,1,0.143444,0.7708,0.4834,1.291,1.525,4.93569
Joe Nahas,,0,1,1,0.146333,0.7426,0.4505,1.317,1.49,4.84506
Micah Dallas,ATH,0,1,1,0.160222,0.7351,0.4193,1.442,1.5023,5.11839
Michael Mercado,PHI,0,1,1,0.148556,0.826,0.5089,1.337,1.5107,4.84767
Kyle Wilson,,0.103,0.516,1,0.158667,0.7496,0.401,1.428,1.4608,4.97385
Marcelo Perez,SEA,0,1,1,0.149778,0.7054,0.3054,1.348,1.3449,4.45176
Saul Teran,PHI,0,1,1,0.157,0.7566,0.4608,1.413,1.4985,4.98267
Joe Wieland,,0.0325,0.8475,1,0.153,0.7522,0.4623,1.377,1.5496,5.19687
Carter Rustad,CLE,0,1,1,0.146,0.7833,0.4158,1.314,1.465,4.80177
Carson Skipper,,0,1,1,0.173444,0.7194,0.4308,1.561,1.5587,5.4702
Tyler Brown,,0,1,1,0.150222,0.8301,0.4796,1.352,1.4868,4.84524
Jesús Broca,MIL,0,1,1,0.131111,0.7402,0.5366,1.18,1.5507,4.63662
Carson Hobbs,LAD,0.0274,0.8714,1,0.164778,0.8109,0.4993,1.483,1.5028,4.97151
Ryan Vanderhei,SFG,0,1,1,0.117444,0.7465,0.5134,1.057,1.5279,4.64013
Noé Ramirez,,0,1,1,0.157667,0.8677,0.4836,1.419,1.4744,4.91931
Frainger Aranguren,,0.0395,0.8145,1,0.145667,0.7457,0.4542,1.311,1.5092,4.94118
Willian Suarez,,0,1,1,0.137556,0.8441,0.5518,1.238,1.5456,4.85703
Stevie Branche,,0,1,1,0.137444,0.8842,0.5719,1.237,1.5499,4.86801
Daniel Martinez,,0.0853,0.5993,1,0.159889,0.789,0.3959,1.439,1.4423,4.92975
Bayden Root,,0,1,1,0.131556,0.731,0.4965,1.184,1.5439,4.86045
LJ McDonough,ATL,0,1,1,0.121667,0.8662,0.6152,1.095,1.6029,4.78323
Isaiah Coupet,COL,0,1,1,0.146667,0.7757,0.5766,1.32,1.6847,5.5224
Luke Albright,,0,1,1,0.124556,0.8478,0.5679,1.121,1.5812,4.94883
JD Hammer,,0,1,1,0.150333,0.6995,0.4082,1.353,1.4812,4.91769
Nicolas Cruz,LAD,0,1,1,0.142778,0.7365,0.5348,1.285,1.5873,5.04765
Jared Kelley,CHW,0,1,1,0.123667,0.7776,0.6167,1.113,1.6294,4.83462
Jake Pilarski,,0,1,1,0.135889,0.7687,0.5131,1.223,1.5507,4.90275
Jackson Kirkpatrick,CHC,0,1,1,0.121111,0.927,0.666,1.09,1.6069,4.73616
John Curtiss,,0,1,1,0.167556,0.7348,0.3337,1.508,1.3957,4.85388
Antonio Menendez,ARI,0,1,1,0.110444,0.7671,0.5602,0.994,1.6007,4.87683
Nick Wittgren,,0,1,1,0.154444,0.6841,0.3683,1.39,1.4652,4.98078
Logan Boyer,,0,1,1,0.138889,0.8346,0.5475,1.25,1.5516,4.88907
Dayeison Arias,,0,1,1,0.149111,0.8602,0.5081,1.342,1.4935,4.86108
Patrick Wicklander,,0,1,1,0.145778,0.7423,0.4684,1.312,1.5049,4.80582
Ronald Bolaños,,0,1,1,0.136,0.7156,0.4666,1.224,1.5243,4.86585
Calvin Coker,,0,1,1,0.143222,0.6766,0.4227,1.289,1.4965,4.87296
Cade Denton,COL,0.0474,0.7774,1,0.158222,0.6717,0.4523,1.424,1.6243,5.68485
Yorlin Calderon,,0.0154,0.9274,1,0.134667,0.7201,0.4694,1.212,1.522,4.87341
Luis Pacheco,,0,1,1,0.158444,0.8068,0.4486,1.426,1.4583,4.74597
Daniel Juarez,,0,1,1,0.145111,0.8078,0.4922,1.306,1.4616,4.54311
Devin Smeltzer,,0.0314,0.8524,1,0.161333,0.7089,0.37,1.452,1.4434,4.89276
M.D. Johnson,,0,1,1,0.149,0.7251,0.4214,1.341,1.4672,4.85703
Bryan Shaw,,0,1,1,0.130444,0.7744,0.5348,1.174,1.5659,4.89537
Joseph Menefee,CIN,0,1,1,0.141556,0.8871,0.6841,1.274,1.659,5.00787
Jose Bravo,,0.0735,0.6545,1,0.157,0.765,0.4093,1.413,1.4661,4.98312
Chance Adams,,0.0454,0.7864,1,0.168667,0.6472,0.4068,1.518,1.6082,5.77098
Zach Bryant,TEX,0,1,1,0.146,0.7371,0.462,1.314,1.4984,4.84596
Carlos A. Francisco,,0.0195,0.9085,1,0.145222,0.7935,0.5394,1.307,1.5513,4.96368
Edgar Manzo,,0.074,0.652,1,0.152222,0.6901,0.3944,1.37,1.4737,4.95207
Breidy Encarnación,,0,1,1,0.151667,0.843,0.5004,1.365,1.4989,4.89798
Logan Gragg,,0.0158,0.9258,1,0.156222,0.7028,0.3837,1.406,1.4423,4.87233
Kade McClure,,0,1,1,0.145778,0.7258,0.4574,1.312,1.5261,5.02497
Jackson Kelley,CHW,0,1,1,0.147667,0.7527,0.4775,1.329,1.4886,4.80375
Eric Silva,DET,0.0504,0.7634,1,0.140444,0.7527,0.4586,1.264,1.4886,4.80195
Austin Vernon,TBR,0,1,1,0.151444,0.8975,0.55,1.363,1.5085,4.85982
Carlos Rey,ARI,0,1,1,0.104889,0.9775,0.7239,0.944,1.6491,4.66965
Ty Weber,SFG,0.0407,0.8087,1,0.135556,0.6995,0.4165,1.22,1.4768,4.80627
Kade Strowd,ARI,0,9.3704,9.3704,0.884982,7.8513,4.7573,0.85,1.52206,4.38452
Yunior Tur,ATH,0.0933,0.5613,1,0.158444,0.8173,0.4807,1.426,1.51,5.10075
Carlos Gomez,,0,1,1,0.137889,0.7921,0.5164,1.241,1.5382,4.89789
Marcelo Martinez,,0.0675,0.6825,1,0.158,0.7425,0.3938,1.422,1.4675,4.99563
Eric Cerantola,SFG,0,10.4321,10.4321,1.10001,10.3114,5.8793,0.949,1.45772,4.1344
Seth Elledge,ATH,0,1,1,0.170333,0.7671,0.4037,1.533,1.4908,5.23746
Nick Mondak,,0,1,1,0.141444,0.7805,0.5342,1.273,1.561,4.86882
Josh Rogers,,0,1,1,0.164222,0.5896,0.2874,1.478,1.4087,4.84182
Richard Guasch,BAL,0.0405,0.8095,1,0.151333,0.8632,0.495,1.362,1.504,4.92606
Wander Suero,ATH,0,1,1,0.175333,0.798,0.4381,1.578,1.4874,5.25438
Collin Baumgartner,,0,1,1,0.161556,0.8572,0.584,1.454,1.6537,5.6232
Jonathan Bermúdez,,0.0526,0.7526,1,0.160667,0.8056,0.4301,1.446,1.4326,4.77855
David Griffin,,0.0649,0.6949,1,0.160556,0.7063,0.3757,1.445,1.4453,4.95189
Garrett Hill,,0,1,1,0.133444,0.812,0.5521,1.201,1.5654,4.90653
Dylan Bice,,0.0316,0.8516,1,0.159444,0.7699,0.4273,1.435,1.4682,4.95495
Alfred Vega,,0,1,1,0.139667,0.7557,0.4955,1.257,1.53,4.88853
Haden Erbe,,0,1,1,0.140333,0.8188,0.535,1.263,1.5416,4.89573
Daniel Duarte,NYM,0,16.0494,16.0494,1.92058,14.496,7.4223,1.077,1.4054,4.13922
Chay Yeager,TOR,0.0161,0.9241,1,0.146444,0.8062,0.4914,1.318,1.5136,4.9059
Vladimir Gutierrez,,0,1,1,0.149111,0.8412,0.5154,1.342,1.5316,5.04648
Malvin Pena,,0,1,1,0.149778,0.7663,0.4661,1.348,1.503,4.93209
Bryce McGowan,COL,0,1,1,0.155111,0.759,0.5523,1.396,1.666,5.6286
Angel Macuare,,0,1,1,0.165556,0.7565,0.3877,1.49,1.4251,4.90572
Louis Head,,0,1,1,0.155111,0.8597,0.499,1.396,1.4982,4.98069
Franny Cobos,,0,1,1,0.147667,0.8023,0.4982,1.329,1.513,4.90977
Donovan Benoit,,0.0368,0.8268,1,0.131,0.7349,0.5157,1.179,1.5618,4.9131
Thomas Schultz,WSN,0.0251,0.8821,1,0.161444,0.786,0.4566,1.453,1.4728,4.91112
Adam Macko,TOR,0,22,22,2.98467,20.7294,8.8135,1.221,1.34419,4.15303
Rodolfo Sanchez,,0.0798,0.6248,1,0.148889,0.7878,0.4891,1.34,1.5226,4.98708
Jack Findlay,STL,0,1,1,0.124111,0.7788,0.5578,1.117,1.5656,4.64391
Stu Flesland III,COL,0.0912,0.5712,1,0.166889,0.6417,0.4146,1.502,1.5983,5.6547
Hunter Stanley,CLE,0,1,1,0.161556,0.7916,0.3754,1.454,1.4197,4.84587
Colby White,,0,1,1,0.137333,0.8502,0.5785,1.236,1.5676,4.89321
Michael Feliz,,0,1,1,0.159556,0.8403,0.4756,1.436,1.4982,5.03586
Michael McAvene,,0,1,1,0.147333,0.8233,0.5192,1.326,1.5322,4.95783
Matt Merrill,,0.0461,0.7831,1,0.137778,0.8846,0.5971,1.24,1.5746,4.92354
Mike Mayers,,0.0644,0.6974,1,0.164,0.749,0.3943,1.476,1.4611,5.0175
Ian Villers,,0,1,1,0.126778,0.6875,0.4587,1.141,1.509,4.74318
Tyler Burch,,0.0663,0.6883,1,0.152889,0.7192,0.4271,1.376,1.5007,5.02731
Adam Smith,SEA,0,1,1,0.141,0.7871,0.4125,1.269,1.4108,4.49172
Raúl Alcantara,,0.0667,0.6867,1,0.115556,0.7568,0.5931,1.04,1.613,4.74426
Cam Robinson,,0,1,1,0.136778,0.8154,0.553,1.231,1.5518,4.81275
Edwin Escobar,,0,1,1,0.132667,0.7825,0.5388,1.194,1.5649,4.82265
Braeden Ogle,,0.0414,0.8054,1,0.136778,0.8401,0.5733,1.231,1.573,4.85838
Spencer Stockton,,0,1,1,0.157444,0.8068,0.4696,1.417,1.4953,4.9851
Devin Sweet,BOS,0,1,1,0.159,0.7867,0.4471,1.431,1.4954,5.10813
Edgar Sanchez,ATH,0,1,1,0.138,0.7867,0.5614,1.242,1.617,5.17689
Joe Vogatsky,BOS,0.034,0.84,1,0.151222,0.7608,0.4577,1.361,1.5101,5.08572
Jake Christianson,,0,1,1,0.149,0.6948,0.4312,1.341,1.5046,5.00733
Luis Patiño,,0.0188,0.9118,1,0.164556,0.8162,0.4868,1.481,1.4927,4.93857
Scott Engler,,0,1,1,0.133667,0.8677,0.5896,1.203,1.5809,4.92795
Jack Jasiak,CLE,0,1,1,0.152889,0.7764,0.3936,1.376,1.4386,4.82877
Abdiel Mendoza,SEA,0.0732,0.6562,1,0.139556,0.7067,0.3598,1.256,1.3984,4.52628
Shawn Rapp,,0,1,1,0.137111,0.7848,0.5279,1.234,1.5426,4.80735
John Murphy,,0,1,1,0.157333,0.7524,0.4297,1.416,1.4752,4.96269
Nick Richmond,,0,1,1,0.137222,0.7308,0.495,1.235,1.5474,4.94811
Wyatt Cheney,,0,1,1,0.143778,0.8228,0.5413,1.294,1.5408,4.90185
Konner Wade,,0,1,1,0.155556,0.6376,0.3664,1.4,1.4827,5.03622
Jeremy Molero,,0,1,1,0.136556,0.9227,0.6243,1.229,1.5756,4.88214
Sam Ryan,,0,1,1,0.128333,0.6926,0.4941,1.155,1.5671,4.93686
Myles Caba,LAD,0.0716,0.6636,1,0.168444,0.8136,0.5104,1.516,1.5234,5.02587
Drew Parrish,,0.09,0.577,1,0.185,0.6893,0.3903,1.665,1.476,5.17977
Cam Day,LAD,0,1,1,0.144556,0.7211,0.5394,1.301,1.5881,5.06493
Brett Daniels,,0.0433,0.7963,1,0.152889,0.8301,0.5066,1.376,1.5254,5.02875
Mathias LaCombe,CHW,0.014,0.934,1,0.137556,0.8287,0.6043,1.238,1.5945,4.92003
Baron Stuart,WSN,0,1,1,0.133111,0.7082,0.5158,1.198,1.5531,4.86099
Evan Lee,,0.0742,0.6512,1,0.129556,0.8364,0.6072,1.166,1.6055,4.85793
Clay Helvey,,0,1,1,0.14,0.8247,0.5512,1.26,1.562,4.9671
Juan Sanchez,,0,1,1,0.115222,0.8218,0.6015,1.037,1.5689,4.55463
Rafael Marcano,,0,1,1,0.140111,0.8056,0.5451,1.261,1.5467,4.80294
Alec Mills,,0,1,1,0.150889,0.6496,0.3878,1.358,1.5024,5.00454
Russell Smith,MIL,0.0267,0.8747,1,0.159556,0.8505,0.5097,1.436,1.4812,4.76163
Amilcar Chirinos,HOU,0,1,1,0.147556,0.8603,0.537,1.328,1.5209,4.8735
Kevin Kopps,,0.0181,0.9151,1,0.123667,0.6834,0.5327,1.113,1.5889,4.86324
Jhosmer Alvarez,,0,1,1,0.130444,0.7373,0.54,1.174,1.5879,4.94748
Sean Harney,ARI,0.0337,0.8417,1,0.136111,0.7161,0.4503,1.225,1.5341,5.08428
Chris Wright,,0.033,0.845,1,0.143222,0.8972,0.5951,1.289,1.5621,4.84452
William Fleming,MIN,0,1,1,0.145556,0.6144,0.3692,1.31,1.4764,4.93965
Ryan Miller,COL,0,1,1,0.175667,0.6462,0.4009,1.581,1.5867,5.74218
Michael Watson,STL,0,1,1,0.124889,0.8634,0.5993,1.124,1.56,4.62456
Alex Mauricio,NYY,0,1,1,0.163778,0.8217,0.4626,1.474,1.4664,4.81626
Easton Sikorski,CIN,0.0488,0.7708,1,0.165889,0.6971,0.4792,1.493,1.5745,5.33718
Reid Birlingmair,,0,1,1,0.152222,0.8133,0.5043,1.37,1.5208,4.98555
Juan Nunez,,0,1,1,0.150333,0.9074,0.5641,1.353,1.5386,4.98555
Jack Snyder,,0,1,1,0.15,0.7553,0.4748,1.35,1.5167,4.97259
Nick Trogrlic-Iverson,,0,1,1,0.141667,0.7042,0.4356,1.275,1.5034,4.89186
Jared Simpson,WSN,0.0598,0.7188,1,0.109667,0.8106,0.7021,0.987,1.68,4.69008
Regi Grace,,0,1,1,0.150333,0.7699,0.4662,1.353,1.5005,4.96944
Dylan Coleman,,0,1,1,0.124667,0.9572,0.6953,1.122,1.6085,4.76325
Jonathan Sprinkle,,0,1,1,0.138556,0.8382,0.564,1.247,1.5635,4.9518
Matt Wisler,,0.0305,0.8565,1,0.171,0.783,0.4044,1.539,1.4404,4.99284
Brad Boxberger,,0,1,1,0.156111,0.8016,0.4768,1.405,1.5031,5.04063
Oliver Garcia,,0,1,1,0.148778,0.8343,0.523,1.339,1.5348,5.00787
Vince Vannelle,,0,1,1,0.156444,0.7477,0.445,1.408,1.4999,5.0211
Robinson Martínez,,0,1,1,0.146333,0.8673,0.541,1.317,1.5462,4.96269
Jayvien Sandridge,BAL,0,1,1,0.130778,0.9629,0.633,1.177,1.574,4.66632
Jose Atencio,LAA,0.1011,0.5251,1,0.148333,0.5806,0.3873,1.335,1.5076,5.02101
Yefry Ramírez,,0,1,1,0.135778,0.7215,0.5056,1.222,1.5788,5.0508
Joe Glassey,BAL,0,1,1,0.148444,0.8325,0.514,1.336,1.5361,4.96854
Manuel Medina,,0.0535,0.7485,1,0.127778,0.7391,0.5538,1.15,1.5871,4.81977
Lenny Torres Jr.,,0,1,1,0.137333,0.8591,0.5953,1.236,1.5762,4.9095
Dane Acker,TEX,0.1032,0.5152,1,0.151222,0.7735,0.4944,1.361,1.5149,4.94172
Victor Santos,STL,0,1,1,0.150667,0.7225,0.4237,1.356,1.477,4.8744
Kasey Ford,,0,1,1,0.138889,0.819,0.5585,1.25,1.5664,4.95729
Jairo Iriarte,CHW,0,4.5494,4.5494,0.554521,3.8822,2.3275,1.097,1.48617,4.44158
Tyler Eckberg,,0,1,1,0.167556,0.7355,0.3881,1.508,1.4454,5.00301
Michael Brewer,,0,1,1,0.148556,0.8123,0.5227,1.337,1.5355,4.97439
Dario Gardea,,0,1,1,0.147889,0.805,0.4855,1.331,1.4991,4.90248
Michel Baez,,0,1,1,0.149333,0.7833,0.502,1.344,1.5345,5.004
Zach Jackson,ATH,0,1,1,0.153333,0.9805,0.6511,1.38,1.6139,5.20101
Zach Haake,,0.0682,0.6792,1,0.160778,0.777,0.4427,1.447,1.4776,5.01498
Mason Vinyard,MIA,0,1,1,0.138,0.7781,0.5493,1.242,1.5713,4.98024
Jonathan Hughes,,0,1,1,0.147,0.7273,0.4747,1.323,1.5375,5.02866
Jake Bockenstedt,CHW,0,1,1,0.164889,0.7393,0.4494,1.484,1.4995,5.03865
Ross Carver,,0.0218,0.8978,1,0.155,0.7977,0.4752,1.395,1.4901,4.96017
Mitchell Tyranski,,0,1,1,0.142556,0.834,0.5584,1.283,1.5356,4.7736
Kyle Barraclough,,0,1,1,0.152444,0.8044,0.4942,1.372,1.5315,5.14314
Jared Johnson,ATH,0,1,1,0.144222,0.737,0.5273,1.298,1.6083,5.2335
Jack Hartman,TBR,0.0658,0.6908,1,0.148444,0.7265,0.4856,1.336,1.5365,5.02218
Penn Murfee,,0,1,1,0.159,0.7992,0.4569,1.431,1.4948,5.0148
Ricardo Velez,TEX,0,1,1,0.144,0.7032,0.4697,1.296,1.5287,4.9635
Manuel Alvarez,,0.0195,0.9085,1,0.150222,0.838,0.5269,1.352,1.5411,5.05098
Caden Monke,KCR,0,1,1,0.116,0.8617,0.6769,1.044,1.6722,4.90734
Gerson Moreno,,0,1,1,0.151222,0.8831,0.5499,1.361,1.5175,4.92003
Art Warren,,0,1,1,0.150667,0.8301,0.5273,1.356,1.5397,5.06448
Eudrys Manon,,0,1,1,0.143222,0.874,0.5848,1.289,1.5641,4.95684
Shane Rademacher,SFG,0,1,1,0.152778,0.6198,0.3334,1.375,1.4117,4.78575
Michell Miliano,,0,1,1,0.143778,0.8186,0.5515,1.294,1.5643,5.00022
Carlos Meza,,0,1,1,0.128222,0.8296,0.6164,1.154,1.6057,4.8123
Alejandro Melean,,0,1,1,0.158444,0.7873,0.4697,1.426,1.5,5.01777
TJ Shook,COL,0,11.8519,11.8519,1.87787,9.9678,4.2702,1.426,1.43842,4.98427
Luke Farrell,,0.0693,0.6743,1,0.184,0.7051,0.4154,1.656,1.5242,5.43231
Odalvi Javier,,0,1,1,0.146333,0.7688,0.5129,1.317,1.5497,5.04027
Holt Jones,MIA,0,1,1,0.132,0.8219,0.5908,1.188,1.5886,4.96962
Owen Holt,CIN,0,1,1,0.173222,0.7736,0.5134,1.559,1.5764,5.37705
Xavier Meachem,MIA,0,1,1,0.132667,0.8008,0.594,1.194,1.5995,4.95972
Cam Walty,CLE,0,1,1,0.151778,0.717,0.3868,1.366,1.4748,4.95369
Dylan Spacke,,0,1,1,0.148889,0.7464,0.4757,1.34,1.535,5.07204
Chris Gau,,0.1018,0.5218,1,0.160556,0.7569,0.4432,1.445,1.4845,5.02218
Sam Thoresen,,0,1,1,0.129778,0.9146,0.671,1.168,1.6265,4.92435
Gabe Bierman,MIA,0.0351,0.8351,1,0.134,0.7473,0.5502,1.206,1.5927,5.03667
Jackson Lancaster,TBR,0,1,1,0.143444,0.7462,0.5226,1.291,1.5465,4.86
Reid Johnston,,0,1,1,0.146556,0.7952,0.5172,1.319,1.5254,4.93686
Tyson Miller,,0,1,1,0.156444,0.7811,0.4658,1.408,1.497,5.0265
Jaycob Deese,PIT,0,1,1,0.133556,0.5878,0.4537,1.202,1.5806,5.09229
Dahian Santos,,0.0658,0.6908,1,0.156444,0.8832,0.5361,1.408,1.5123,4.99563
Michael Prosecky,COL,0.0798,0.6248,1,0.164111,0.7115,0.4979,1.477,1.639,5.69313
Izaak Martinez,CLE,0,1,1,0.153556,0.7923,0.4353,1.382,1.466,4.788
Jaylen Nowlin,MIN,0,1,1,0.132556,0.8253,0.5725,1.193,1.5647,4.815
Gabriel Jackson,,0.0426,0.7996,1,0.130333,0.6196,0.4772,1.173,1.579,5.00391
Chavez Fernander,,0,1,1,0.147778,0.7536,0.467,1.33,1.5136,4.9797
Austin Pruitt,ATH,0,1,1,0.179667,0.6949,0.3565,1.617,1.4869,5.32584
Michael Mariot,,0,1,1,0.207333,0.6712,0.2937,1.866,1.3944,5.27445
Angel Reyes,,0.0679,0.6809,1,0.132,0.6424,0.4492,1.188,1.538,4.94559
Wander Guante,,0,1,1,0.146222,0.676,0.4475,1.316,1.5215,4.99851
Dereck Rodríguez,,0,1,1,0.160222,0.7513,0.4265,1.442,1.5009,5.08122
